x4,x3,x2,x1
9,26,912468.928,1.454224946
9,26,912507.457,1.444716482
9,26,912551.675,1.448553394
9,26,912594.169,1.4483642
9,26,912636.87,1.415704767
9,26,912679.394,1.438912114
9,26,912721.9855,1.431404551
9,26,912764.5685,1.431404551
9,26,912807.096,1.432109208
9,26,912851.972,1.453841409
9,26,912891.121,1.443993035
9,26,912934.756,1.417387421
9,26,912977.284,1.425925055
9,26,913020.216,1.435731836
9,26,913068.862,1.424850005
9,26,913101.754,1.435795673
9,26,913147.451,1.448180194
9,26,913193.346,1.434124977
9,26,913230.903,1.418584114
9,26,913275.121,1.427262906
9,26,913317.575,1.42182648
9,26,913360.089,1.423427026
9,26,913404.087,1.440399187
9,26,913444.638,1.430411201
9,26,913491.208,1.439046953
9,26,913532.27,1.482155009
9,26,913571.895,1.457646113
9,26,913616.471,1.494207054
9,26,913664.593,1.513465542
9,26,913702.482,1.575448555
9,26,913742.486,1.581092354
9,26,913795.685,1.577453177
9,26,913826.214,1.7108863
9,26,913871.807,1.64775257
9,26,913921.618,1.616207091
9,26,913954.312,1.704677914
9,26,914000.276,1.651627254
9,26,914045.955,1.663420476
9,26,914085.8325,1.640667628
9,26,914127.802,1.640667628
9,26,914171.082,1.632947299
9,26,914213.63,1.627810901
9,26,914256.176,1.633779657
9,26,914298.762,1.627389732
9,26,914341.362,1.621181884
9,26,914383.955,1.619726246
9,26,914426.47,1.602035061
9,26,914477.764,1.500795452
9,26,914507.576,1.635543753
9,26,914554.231,1.549833185
9,26,914603.877,1.499524633
9,26,914636.045,1.600889826
9,26,914682.041,1.523117724
9,26,914732.225,1.456316094
9,26,914766.33,1.617611007
9,26,914808.786,1.545557949
9,26,914852.477,1.546721013
9,26,914895.0435,1.546721013
9,26,914937.519,1.524680761
9,26,914982.871,1.551558807
9,26,915021.327,1.543277771
9,26,915072.565,1.448979592
9,26,915104.436,1.577366191
9,26,915152.355,1.453665252
9,26,915192.012,1.437841612
9,26,915235.355,1.409871952
9,26,915277.832,1.417237564
9,26,915320.326,1.416288102
9,26,915362.777,1.410191203
9,26,915405.2685,1.408553808
9,26,915447.7525,1.408553808
9,26,915490.315,1.435740658
9,26,915539.328,1.406775233
9,26,915572.62,1.536805131
9,26,915618.372,1.502132146
9,26,915661.099,1.531214874
9,26,915703.636,1.562640766
9,26,915747.195,1.589524715
9,26,915788.4,1.64012822
9,26,915831.484,1.664163871
9,26,915874.019,1.63501421
9,26,915916.702,1.657784867
9,26,915960.345,1.621959131
9,26,916001.436,1.664551245
9,26,916050.275,1.604475813
9,26,916084.536,1.680902559
9,26,916129.874,1.638058826
9,26,916175.087,1.638940668
9,26,916221.544,1.583440053
9,26,916261.747,1.606696523
9,26,916296.598,1.717032111
9,26,916342.622,1.628810886
9,26,916385.244,1.618499283
9,26,916427.737,1.61804331
9,26,916470.13,1.622768173
9,26,916512.841,1.622255618
9,26,916555.089,1.625445029
9,26,916597.674,1.623849973
9,26,916642.916,1.62261875
9,26,916681.286,1.626349787
9,26,916725.169,1.622659705
9,26,916767.731,1.619338614
9,26,916810.213,1.620014589
9,26,916852.639,1.622298602
9,26,916895.003,1.623464504
9,26,916937.497,1.622532624
9,26,916979.943,1.621680504
9,26,917022.4005,1.621680504
9,26,917064.909,1.625544438
9,26,917107.278,1.62726887
9,26,917149.841,1.623279128
9,26,917199.489,1.583668526
9,26,917231.246,1.666218174
9,26,917279.4475,1.613619185
9,26,917323.1065,1.613619185
9,26,917359.873,1.651202277
9,26,917404.386,1.624392545
9,26,917447.656,1.600200681
9,26,917489.131,1.603821958
9,26,917531.985,1.60378779
9,26,917577.17,1.611733625
9,26,917616.029,1.639654922
9,26,917659.808,1.644690796
9,26,917706.073,1.642955041
9,26,917743.371,1.633484718
9,26,917787.567,1.640985263
9,26,917830.278,1.643656323
9,26,917872.919,1.641216898
9,26,917915.6285,1.636291201
9,26,917958.3,1.636291201
9,26,918000.95,1.642403357
9,26,918046.419,1.649060794
9,26,918084.951,1.641105933
9,26,918129.926,1.626035257
9,26,918170.996,1.64541624
9,26,918214.034,1.641017816
9,26,918232.481,1.635841624
9,26,918294.246,1.555396023
9,26,918325.292,1.64420422
9,26,918371.349,1.528336553
9,26,918421.781,1.451910295
9,26,918459.939,1.522006166
9,26,918495.426,1.51709247
9,26,918541.331,1.470189319
9,26,918585.285,1.465919075
9,26,918625.684,1.431774089
9,26,918669.065,1.456401352
9,26,918711.361,1.430695986
9,26,918754.005,1.435038075
9,26,918796.598,1.429823119
9,26,918839.128,1.438254923
9,26,918881.682,1.438254923
9,26,918924.106,1.418704257
9,26,918966.522,1.411407167
9,26,919012.769,1.413756638
9,26,919049.855,1.421475386
9,26,919094.152,1.427664527
9,26,919136.855,1.410966137
9,26,919179.468,1.410966137
9,26,919231.883,1.338429363
9,26,919259.8,1.488031344
9,26,919307.003,1.386682655
9,26,919349.521,1.380632114
9,26,919392.041,1.384271671
9,26,919434.582,1.395537478
9,26,919477.029,1.372767279
9,26,919526.738,1.340198388
9,26,919558.592,1.408271337
9,26,919604.525,1.379029601
9,26,919647.014,1.412058173
9,26,919689.541,1.410335419
9,26,919732.231,1.510141595
9,26,919774.3845,1.50792976
9,26,919816.87,1.568654712
9,26,919860.746,1.611343906
9,26,919903.271,1.620608353
9,26,919951.185,1.57741496
9,26,919983.12,1.681517378
9,26,920029.268,1.627272727
9,26,920075.913,1.617693169
9,26,920112.182,1.633529572
9,26,920156.653,1.622195013
9,26,920200.073,1.605520387
9,26,920241.06,1.636094745
9,26,920271.775,1.624053687
9,26,920322.851,1.622188325
9,26,920361.079,1.500720655
9,26,920404.89,1.505465511
9,26,920452.911,1.484975418
9,26,920491.697,1.455471284
9,26,920530.272,1.480053788
9,26,920577.954,1.445711565
9,26,920615.897,1.451329599
9,26,920659.848,1.424418605
9,26,920702.3165,1.436712064
9,26,920744.793,1.436712064
9,26,920795.13,1.349367089
9,26,920826.075,1.462775244
9,26,920872.34,1.392775674
9,26,920919.154,1.373207345
9,26,920955.169,1.41196377
9,26,920999.697,1.395318718
9,26,921042.16,1.385907068
9,26,921084.729,1.380641065
9,26,921127.263,1.380240119
9,26,921169.7835,1.380240119
9,26,921212.347,1.396253467
9,26,921254.949,1.381818182
9,26,921297.519,1.381818182
9,26,921339.989,1.356316433
9,26,921382.5775,1.36947862
9,26,921425.128,1.368820578
9,26,921467.606,1.36699125
9,26,921514.903,1.363383973
9,26,921550.315,1.37821074
9,26,921595.192,1.35606844
9,26,921640.176,1.376220904
9,26,921679.004,1.417121642
9,26,921730.552,1.384829715
9,26,921763.767,1.581628524
9,26,921806.765,1.589749475
9,26,921858.089,1.555250515
9,26,921889.08,1.704409235
9,26,921935.455,1.618763647
9,26,921977.653,1.623957633
9,26,922020.0445,1.623957633
9,26,922062.59,1.619581342
9,26,922104.95,1.622200217
9,26,922147.425,1.623347862
9,26,922192.952,1.620119847
9,26,922230.832,1.629754819
9,26,922274.737,1.487098523
9,26,922314.052,1.506660294
9,26,922354.8535,1.506660294
9,26,922398.76,1.50464316
9,26,922447.147,1.5087365
9,26,922480.857,1.524374746
9,26,922526.151,1.485869053
9,26,922576.754,1.429515984
9,26,922608.529,1.502468882
9,26,922652.902,1.478295223
9,26,922696.03,1.451700232
9,26,922738.5095,1.451700232
9,26,922781.039,1.440674776
9,26,922827.768,1.437417537
9,26,922863.985,1.457728989
9,26,922908.585,1.449546245
9,26,922950.996,1.448394387
9,26,922995.52,1.428961811
9,26,923035.8855,1.435163077
9,26,923077.7675,1.435163077
9,26,923120.751,1.46064902
9,26,923163.299,1.422105115
9,26,923205.637,1.458763616
9,26,923254.268,1.344868735
9,26,923287.678,1.530030068
9,26,923333.052,1.45867973
9,26,923381.84,1.419235054
9,26,923414.8,1.479767454
9,26,923460.284,1.430224611
9,26,923511.348,1.354606005
9,26,923540.872,1.512895197
9,26,923587.489,1.433715067
9,26,923637.585,1.403969518
9,26,923670.855,1.509385277
9,26,923714.229,1.446503345
9,26,923757.724,1.468857928
9,26,923801.019,1.499778828
9,26,923842.48,1.51817255
9,26,923885.45,1.515861648
9,26,923927.972,1.489049208
9,26,923970.528,1.491505111
9,26,924013.083,1.491505111
9,26,924055.604,1.533687526
9,26,924098.277,1.536312849
9,26,924140.76,1.5999906
9,26,924191.366,1.545951205
9,26,924222.143,1.657293566
9,26,924268.493,1.615679271
9,26,924312.233,1.565420777
9,26,924349.761,1.563677955
9,26,924394.31,1.52559727
9,26,924443.152,1.474395588
9,26,924476.188,1.552186051
9,26,924521.567,1.48771632
9,26,924563.994,1.4955093
9,26,924606.436,1.467023257
9,26,924648.893,1.477212744
9,26,924698.9583,1.401038492
9,26,924734.0075,1.463856539
9,26,924774.4367,1.463856539
9,26,924819.005,1.426577527
9,26,924860.712,1.443779819
9,26,924903.276,1.41927489
9,26,924945.645,1.430253965
9,26,924988.004,1.424891995
9,26,925030.2445,1.431927768
9,26,925072.5525,1.431927768
9,26,925114.8852,1.442674394
9,26,925157.215,1.442674394
9,26,925199.4323,1.449147662
9,26,925249.653,1.4066315
9,26,925280.458,1.529815013
9,26,925326.512,1.483114491
9,26,925368.802,1.469069424
9,26,925411.1145,1.469069424
9,26,925453.455,1.453682047
9,26,925495.772,1.450246317
9,26,925538.0955,1.450246317
9,26,925580.355,1.47015843
9,26,925622.63,1.451667061
9,26,925665.2,1.479303192
9,26,925707.622,1.464812633
9,26,925752.737,1.470729611
9,26,925794.394,1.450871091
9,26,925837.0895,1.450871091
9,26,925876.593,1.496673409
9,26,925919.948,1.581353483
9,26,925969.096,1.482237043
9,26,926001.91,1.549031167
9,26,926047.505,1.44812809
9,26,926092.823,1.498430391
9,26,926131.113,1.558401639
9,26,926174.9525,1.525817728
9,26,926217.433,1.543849531
9,26,926259.943,1.52236839
9,26,926306.581,1.558751763
9,26,926342.764,1.557074674
9,26,926385.519,1.550811149
9,26,926432.441,1.525300336
9,26,926470.935,1.53242916
9,26,926512.66,1.493652897
9,26,926555.886,1.493274547
9,26,926598.2995,1.493274547
9,26,926640.521,1.449307558
9,26,926682.991,1.445516412
9,26,926725.3845,1.445516412
9,26,926767.82,1.453898201
9,26,926810.753,1.449140233
9,26,926855.458,1.434446654
9,26,926895.191,1.418656322
9,26,926936.769,1.407315315
9,26,926979.998,1.424200311
9,26,927024.544,1.411807932
9,26,927063.891,1.421524772
9,26,927115.09,1.364115018
9,26,927145.894,1.488206684
9,26,927191.994,1.389876881
9,26,927236.169,1.370159059
9,26,927276.029,1.405407037
9,26,927319.146,1.380820883
9,26,927361.578,1.386952215
9,26,927403.976,1.386952215
9,26,927446.337,1.384303176
9,26,927488.723,1.396906669
9,26,927531.1045,1.394971863
9,26,927573.37,1.412689036
9,26,927615.718,1.423080103
9,26,927658.0575,1.423080103
9,26,927700.519,1.460930682
9,26,927744.881,1.458221086
9,26,927784.602,1.49770985
9,26,927836.266,1.481589002
9,26,927871.446,1.72279175
9,26,927911.021,1.656307631
9,26,927955.315,1.647763805
9,26,927998.018,1.645462456
9,26,928040.542,1.63470223
9,26,928083.091,1.636226841
9,26,928125.51,1.642413111
9,26,928171.949,1.634496689
9,26,928208.723,1.636534328
9,26,928253.215,1.631030109
9,26,928299.995,1.577303366
9,26,928336.158,1.696974594
9,26,928380.71,1.632085234
9,26,928430.349,1.552994794
9,26,928461.272,1.726205143
9,26,928507.447,1.629421753
9,26,928551.296,1.671993233
9,26,928593.1625,1.567605717
9,26,928633.873,1.62077597
9,26,928676.941,1.626525938
9,26,928719.303,1.62307311
9,26,928761.691,1.620639192
9,26,928804.119,1.620917345
9,26,928846.507,1.545184346
9,26,928891.933,1.57415365
9,26,928929.818,1.539274332
9,26,928973.681,1.542986532
9,26,929017.005,1.534331212
9,26,929058.018,1.538362378
9,26,929107.271,1.504380886
9,26,929140.013,1.532538908
9,26,929185.373,1.521214986
9,26,929227.777,1.490267597
9,26,929270.1355,1.490267597
9,26,929312.475,1.484210029
9,26,929354.8645,1.512196849
9,26,929397.232,1.512196849
9,26,929439.503,1.547390061
9,26,929481.9095,1.599568019
9,26,929524.2725,1.471720605
9,26,929566.636,1.550404796
9,26,929616.435,1.510062907
9,26,929651.5085,1.565355149
9,26,929691.907,1.565355149
9,26,929736.409,1.514782609
9,26,929778.524,1.522702026
9,26,929821.152,1.57033236
9,26,929863.817,1.608700759
9,26,929911.98,1.618739974
9,26,929948.9795,1.657461659
9,26,929990.026,1.657461659
9,26,930033.864,1.657513941
9,26,930077.811,1.63256201
9,26,930118.575,1.627106524
9,26,930169.285,1.587189071
9,26,930200.69,1.704739201
9,26,930246.938,1.645240777
9,26,930291.197,1.628099554
9,26,930331.37,1.629174453
9,26,930374.687,1.632880767
9,26,930416.985,1.633109804
9,26,930459.4105,1.633109804
9,26,930501.989,1.626352432
9,26,930550.911,1.606579894
9,26,930583.971,1.641552803
9,26,930629.419,1.617870096
9,26,930672.026,1.62113802
9,26,930717.173,1.616376267
9,26,930755.567,1.617085599
9,26,930799.357,1.617800801
9,26,930841.808,1.622044277
9,26,930886.137,1.620861918
9,26,930926.028,1.621410361
9,26,930969.229,1.62443151
9,26,931011.763,1.618853713
9,26,931054.357,1.617230842
9,26,931096.75,1.625777056
9,26,931139.218,1.620243477
9,26,931188.526,1.574985889
9,26,931224.207,1.64216163
9,26,931264.8245,1.64216163
9,26,931308.909,1.564978674
9,26,931353.551,1.501500607
9,26,931392.693,1.627061824
9,26,931436.16,1.563458955
9,26,931478.4715,1.537661817
9,26,931520.842,1.537661817
9,26,931563.224,1.505545592
9,26,931609.237,1.50488923
9,26,931646.373,1.489812531
9,26,931690.371,1.463176784
9,26,931732.785,1.452752283
9,26,931775.261,1.467369016
9,26,931817.8005,1.499582201
9,26,931860.285,1.499582201
9,26,931902.943,1.510979591
9,26,931951.771,1.479826398
9,26,931985.159,1.659891633
9,26,932034.949,1.625019526
9,26,932071.085,1.64571897
9,26,932115.719,1.616470865
9,26,932159.412,1.670622595
9,26,932200.363,1.64897619
9,26,932251.6343,1.595680284
9,26,932286.1595,1.670635298
9,26,932326.4897,1.670635298
9,26,932370.693,1.641014151
9,26,932415.573,1.640385408
9,26,932455.76,1.641773573
9,26,932496.558,1.638227817
9,26,932539.8155,1.627835003
9,26,932582.1435,1.627835003
9,26,932624.432,1.627245226
9,26,932666.957,1.6273248
9,26,932708.959,1.625462042
9,26,932756.074,1.620196065
9,26,932791.366,1.631713812
9,26,932835.956,1.620831462
9,26,932880.711,1.623348321
9,26,932927.818,1.552398962
9,26,932963.223,1.667592754
9,26,933003.356,1.667169163
9,26,933047.698,1.605184258
9,26,933090.02,1.631589513
9,26,933132.36,1.631589513
9,26,933174.658,1.627589954
9,26,933220.248,1.621034224
9,26,933257.65,1.632701363
9,26,933301.569,1.62910543
9,26,933350.749,1.597408254
9,26,933383.236,1.618628586
9,26,933428.904,1.549574603
9,26,933472.3755,1.572258237
9,26,933513.804,1.441514889
9,26,933555.787,1.476250475
9,26,933598.425,1.554902516
9,26,933640.799,1.560556001
9,26,933683.167,1.516368872
9,26,933725.459,1.505905977
9,26,933767.738,1.5210382
9,26,933810.1215,1.52498583
9,26,933852.4655,1.52498583
9,26,933894.95,1.624440043
9,26,933937.158,1.634844869
9,26,933985.693,1.581709244
9,26,934018.906,1.673428666
9,26,934064.163,1.631429719
9,26,934106.494,1.631582678
9,26,934148.848,1.626464475
9,26,934198.327,1.591786314
9,26,934230.3385,1.666506973
9,26,934276.005,1.625354041
9,26,934322.166,1.623382479
9,26,934358.873,1.633856219
9,26,934403.12,1.626043878
9,26,934445.513,1.625392182
9,26,934487.871,1.626477876
9,26,934530.0777,1.627242488
9,26,934572.367,1.627242488
9,26,934614.6563,1.627242488
9,26,934657.001,1.625809348
9,26,934699.418,1.624079494
9,26,934748.254,1.603679587
9,26,934781.007,1.654228409
9,26,934826.478,1.628679334
9,26,934871.996,1.622069248
9,26,934909.693,1.637382075
9,26,934953.745,1.638436175
9,26,934996.205,1.625035327
9,26,935038.068,1.627663108
9,26,935080.622,1.63101983
9,26,935123.091,1.623308342
9,26,935165.417,1.633619672
9,26,935207.777,1.633486726
9,26,935257.42,1.591238821
9,26,935288.955,1.60998286
9,26,935334.929,1.516924382
9,26,935377.346,1.549118507
9,26,935419.747,1.515814052
9,26,935465.644,1.470362165
9,26,935502.96,1.495948575
9,26,935546.941,1.495705724
9,26,935590.278,1.444314869
9,26,935633.24,1.460354065
9,26,935680.77,1.400697018
9,26,935713.104,1.483382666
9,26,935759.004,1.407067538
9,26,935805.193,1.435246936
9,26,935842.027,1.430345612
9,26,935886.214,1.468017359
9,26,935929.533,1.522643533
9,26,935970.721,1.583992189
9,26,936015.7735,1.452148583
9,26,936059.372,1.452148583
9,26,936096.292,1.517019526
9,26,936140.738,1.59020649
9,26,936186.569,1.628165381
9,26,936223.858,1.632816544
9,26,936267.766,1.520047253
9,26,936311.302,1.506560275
9,26,936351.894,1.552830506
9,26,936394.849,1.581649991
9,26,936439.604,1.632793875
9,26,936478.412,1.606205134
9,26,936529.571,1.476299233
9,26,936560.305,1.599213012
9,26,936607.213,1.49363832
9,26,936648.441,1.489287672
9,26,936691.247,1.492110663
9,26,936733.646,1.496474639
9,26,936775.995,1.476703017
9,26,936818.361,1.497522065
9,26,936864.2,1.47924776
9,26,936901.034,1.486857766
9,26,936945.293,1.472081338
9,26,936988.861,1.486525449
9,26,937029.482,1.484542254
9,26,937082.22,1.390151595
9,26,937111.262,1.584178606
9,26,937156.675,1.482592061
9,26,937199.546,1.470721518
9,26,937244.36,1.501214093
9,26,937285.005,1.51103876
9,26,937325.581,1.512800019
9,26,937368.8595,1.492264267
9,26,937411.1955,1.492264267
9,26,937453.395,1.490889299
9,26,937495.965,1.476045645
9,26,937538.104,1.46154756
9,26,937585.185,1.478053137
9,26,937620.527,1.522626308
9,26,937665.186,1.514435448
9,26,937710.259,1.523739923
9,26,937756.272,1.461841227
9,26,937792.367,1.566314693
9,26,937832.6635,1.553410346
9,26,937876.893,1.549753299
9,26,937919.427,1.572878881
9,26,937961.965,1.567495058
9,26,938004.517,1.597949297
9,26,938047.107,1.612935814
9,26,938089.301,1.630844761
9,26,938131.91,1.651934482
9,26,938174.378,1.674677526
9,26,938216.887,1.666721578
9,26,938259.405,1.684090428
9,26,938302.16,1.666330456
9,26,938350.559,1.626774137
9,26,938384.605,1.70390779
9,26,938434.527,1.652955556
9,26,938470.293,1.67145632
9,26,938515.104,1.64660454
9,26,938560.255,1.64972343
9,26,938598.949,1.649666222
9,26,938650.442,1.576042895
9,26,938681.537,1.734114278
9,26,938732.208,1.611231198
9,26,938767.822,1.673004847
9,26,938812.466,1.634924374
9,26,938854.966,1.635426231
9,26,938897.191,1.633705689
9,26,938939.824,1.629247858
9,26,938988.441,1.605058749
9,26,939021.699,1.65474732
9,26,939067.269,1.630693977
9,26,939112.459,1.606511163
9,26,939150.942,1.665308413
9,26,939194.686,1.636271625
9,26,939237.223,1.629095613
9,26,939279.676,1.626635602
9,26,939321.972,1.628427162
9,26,939364.448,1.625138441
9,26,939406.848,1.629170841
9,26,939449.2705,1.629170841
9,26,939494.259,1.628462382
9,26,939533.303,1.627182679
9,26,939576.434,1.631408284
9,26,939619.792,1.632031195
9,26,939661.028,1.627961239
9,26,939704.926,1.61878376
9,26,939745.7665,1.640772517
9,26,939791.129,1.628514562
9,26,939832.292,1.642771127
9,26,939871.568,1.634910502
9,26,939915.276,1.647899299
9,26,939957.747,1.643832386
9,26,940000.308,1.647326052
9,26,940042.8395,1.660350729
9,26,940085.351,1.660350729
9,26,940127.685,1.66719321
9,26,940170.236,1.659241215
9,26,940212.725,1.659241215
9,26,940255.191,1.659164214
9,26,940297.711,1.639912466
9,26,940340.233,1.648035756
9,26,940382.701,1.650606096
9,26,940429.902,1.652624555
9,26,940467.972,1.678304601
9,26,940508.916,1.663886998
9,26,940552.5645,1.654610146
9,26,940595.0035,1.654610146
9,26,940644.62,1.600973499
9,26,940676.457,1.70750569
9,26,940722.2,1.641342048
9,26,940769.237,1.604724831
9,26,940804.771,1.656605096
9,26,940849.325,1.625644657
9,26,940891.6925,1.625644657
9,26,940933.837,1.630017039
9,26,940982.567,1.590001972
9,26,941015.787,1.667689005
9,26,941061.088,1.629821083
9,26,941107.789,1.622583175
9,26,941146.138,1.628853387
9,26,941187.4815,1.628853387
9,26,941237.754,1.597027573
9,26,941270.003,1.666408908
9,26,941315.598,1.623103245
9,26,941361.096,1.629263526
9,26,941398.796,1.625549687
9,26,941442.612,1.630966157
9,26,941484.958,1.624669375
9,26,941531.126,1.615892994
9,26,941573.934,1.624873679
9,26,941609.206,1.643318113
9,26,941654.38,1.632401918
9,26,941699.791,1.615806481
9,26,941737.598,1.624033387
9,26,941781.534,1.614724331
9,26,941823.787,1.61369274
9,26,941866.129,1.59882842
9,26,941914.651,1.59501503
9,26,941948.059,1.653536075
9,26,941993.356,1.639192281
9,26,942036.151,1.652507977
9,26,942078.282,1.6461951
9,26,942127.254,1.590418221
9,26,942167.718,1.66594577
9,26,942203.807,1.694305517
9,26,942247.691,1.654586826
9,26,942296.675,1.635169854
9,26,942330.381,1.660828228
9,26,942375.698,1.650866535
9,26,942421.463,1.656983847
9,26,942458.856,1.647836361
9,26,942502.918,1.646853641
9,26,942545.315,1.647325113
9,26,942588.308,1.651515861
9,26,942631.023,1.649760037
9,26,942671.97,1.654781277
9,26,942714.685,1.655493791
9,26,942757.128,1.648665235
9,26,942799.459,1.601983705
9,26,942841.7905,1.587446859
9,26,942883.9725,1.54353896
9,26,942926.441,1.516675715
9,26,942975.028,1.558849955
9,26,943007.755,1.599814681
9,26,943053.291,1.526441286
9,26,943096.31,1.517511639
9,26,943137.629,1.505556881
9,26,943180.292,1.500743925
9,26,943230.219,1.49274768
9,26,943263.542,1.565887744
9,26,943306.252,1.49757199
9,26,943349.626,1.474432556
9,26,943391.87,1.484569726
9,26,943434.136,1.480523166
9,26,943476.405,1.444872856
9,26,943518.753,1.516907299
9,26,943564.395,1.488378164
9,26,943601.62,1.544516655
9,26,943645.5225,1.496084601
9,26,943687.7915,1.496084601
9,26,943730.114,1.508747459
9,26,943779.574,1.458147867
9,26,943811.233,1.536505545
9,26,943857.01,1.490937877
9,26,943900.599,1.49484704
9,26,943940.716,1.509774617
9,26,943983.844,1.507829291
9,26,944030.732,1.496714056
9,26,944066.462,1.577720531
9,26,944111.029,1.53303622
9,26,944154.06,1.570248321
9,26,944197.61,1.535494185
9,26,944237.418,1.556137851
9,26,944280.745,1.568491536
9,26,944327.147,1.536164193
9,26,944363.701,1.596688923
9,26,944407.907,1.544969674
9,26,944450.715,1.514459415
9,26,944492.393,1.572405442
9,26,944535.028,1.578306716
9,26,944577.326,1.547313732
9,26,944619.723,1.502702575
9,26,944662.0625,1.50943218
9,26,944704.4175,1.50943218
9,26,944746.666,1.499881808
9,26,944788.996,1.487025264
9,26,944831.309,1.487025264
9,26,944880.512,1.445690519
9,26,944912.51,1.492647059
9,26,944957.992,1.449018261
9,26,945002.676,1.448443066
9,26,945041.209,1.426049537
9,26,945093.637,1.34204139
9,26,945127.2645,1.439403613
9,26,945167.205,1.439403613
9,26,945211.638,1.403441592
9,26,945255.772,1.408839779
9,26,945296.17,1.397907389
9,26,945338.393,1.390018572
9,26,945388.113,1.352771763
9,26,945419.973,1.428999011
9,26,945465.417,1.382724819
9,26,945507.832,1.371172746
9,26,945550.091,1.362567983
9,26,945592.3745,1.368775793
9,26,945634.659,1.368775793
9,26,945676.944,1.376960008
9,26,945719.253,1.372541139
9,26,945768.582,1.340683716
9,26,945803.922,1.393354372
9,26,945844.3245,1.393354372
9,26,945888.246,1.387195266
9,26,945933.395,1.362473153
9,26,945971.473,1.361298389
9,26,946015.276,1.364820847
9,26,946057.645,1.366430595
9,26,946100.159,1.393120509
9,26,946142.51,1.397239915
9,26,946191.248,1.38355056
9,26,946224.24,1.487730533
9,26,946269.693,1.424090931
9,26,946312.098,1.483398576
9,26,946361.054,1.389123801
9,26,946393.608,1.512247894
9,26,946438.999,1.428247198
9,26,946482.237,1.417899287
9,26,946523.299,1.411393916
9,26,946573.315,1.3807089
9,26,946604.777,1.441750351
9,26,946650.57,1.385326305
9,26,946697.361,1.368813544
9,26,946738.021,1.401729486
9,26,946775.034,1.396545202
9,26,946819.612,1.363261827
9,26,946861.888,1.37537566
9,26,946905.497,1.355186297
9,26,946945.612,1.373782193
9,26,946988.596,1.335999054
9,26,947032.754,1.346525498
9,26,947071.788,1.333008455
9,26,947123.884,1.273767906
9,26,947153.909,1.432675566
9,26,947199.455,1.331325014
9,26,947242.032,1.338432801
9,26,947284.847,1.305292584
9,26,947326.261,1.292198818
9,26,947368.855,1.300101681
9,26,947411.035,1.311706145
9,26,947453.2735,1.311706145
9,26,947495.466,1.305004856
9,26,947537.794,1.303557069
9,26,947580.105,1.310891979
9,26,947626.304,1.30270697
9,26,947663.08,1.314244668
9,26,947707.209,1.310366819
9,26,947749.542,1.315849137
9,26,947795.612,1.295113801
9,26,947838.772,1.288319414
9,26,947873.37,1.339945017
9,26,947918.725,1.321622772
9,26,947964.644,1.329034885
9,26,948001.431,1.326263303
9,26,948045.504,1.334941583
9,26,948088.01,1.341508277
9,26,948129.88,1.337337955
9,26,948177.543,1.332652563
9,26,948213.957,1.3657959
9,26,948255.917,1.402815876
9,26,948298.965,1.386342642
9,26,948341.316,1.381210244
9,26,948383.494,1.406127909
9,26,948425.812,1.416737629
9,26,948468.086,1.426040262
9,26,948510.359,1.426040262
9,26,948552.558,1.440035983
9,26,948601.348,1.426594254
9,26,948633.869,1.438434567
9,26,948679.208,1.428669573
9,26,948721.44,1.405887368
9,26,948766.816,1.385071225
9,26,948804.481,1.389258111
9,26,948848.113,1.367697595
9,26,948890.324,1.393265882
9,26,948932.5735,1.35777883
9,26,948974.8035,1.35777883
9,26,949017.007,1.347954809
9,26,949058.916,1.34658645
9,26,949101.347,1.350863905
9,26,949151.224,1.304533956
9,26,949182.197,1.383595323
9,26,949235.896,1.27870019
9,26,949270.011,1.40970168
9,26,949311.107,1.351509322
9,26,949354.963,1.325127696
9,26,949398.215,1.301972739
9,26,949438.9155,1.347395077
9,26,949481.532,1.318085938
9,26,949523.676,1.334744456
9,26,949565.841,1.313043994
9,26,949607.964,1.328832463
9,26,949653.591,1.329581372
9,26,949690.989,1.32262363
9,26,949734.838,1.350014196
9,26,949777.059,1.339386765
9,26,949822.3945,1.339522425
9,26,949866.262,1.338906936
9,26,949900.905,1.348560156
9,26,949945.977,1.353233949
9,26,949991.632,1.345330607
9,26,950029.198,1.359002756
9,26,950073.05,1.38407544
9,26,950115.455,1.398999197
9,26,950157.812,1.433465552
9,26,950203.2225,1.435572844
9,26,950247.183,1.435572844
9,26,950281.88,1.527696793
9,26,950327.168,1.528522678
9,26,950369.5115,1.528522678
9,26,950411.869,1.546225034
9,26,950462.496,1.515718691
9,26,950494.238,1.617315416
9,26,950537.872,1.550556093
9,26,950580.969,1.575904526
9,26,950623.2425,1.575904526
9,26,950665.377,1.55464196
9,26,950712.388,1.549105546
9,26,950747.692,1.523360728
9,26,950792.222,1.512951529
9,26,950834.387,1.493094217
9,26,950879.978,1.466543892
9,26,950919.056,1.479566829
9,26,950960.4715,1.479566829
9,26,951003.512,1.469442801
9,26,951045.851,1.480875609
9,26,951087.867,1.464994899
9,26,951136.964,1.462616822
9,26,951169.354,1.505455953
9,26,951214.887,1.500649918
9,26,951264.011,1.457906663
9,26,951296.253,1.561209992
9,26,951341.777,1.505969691
9,26,951384.138,1.524959248
9,26,951426.339,1.530533538
9,26,951468.838,1.49242603
9,26,951518.724,1.459977987
9,26,951552.833,1.539378368
9,26,951593.992,1.520267606
9,26,951637.848,1.519969732
9,26,951679.966,1.534853976
