0.12196,0.012612,0.0068589,7.887e-05,0.013718,0.00015774,0.098676,0.098749,0.067133,321
0.12263,0.0097719,0.0069319,4.7435e-05,0.013864,9.487e-05,0.098668,0.098742,0.057365,322
0.11957,0.0096922,0.0066039,4.6667e-05,0.013208,9.3333e-05,0.098728,0.098795,0.057365,323
0.11294,0.010804,0.005917,5.7941e-05,0.011834,0.00011588,0.098852,0.098906,0.057365,324
0.11301,0.0095321,0.0059245,4.5143e-05,0.011849,9.0285e-05,0.098853,0.098907,0.057365,325
0.11354,0.0096514,0.0059775,4.6276e-05,0.011955,9.2552e-05,0.098843,0.098898,0.05706,326
0.10454,0.0078164,0.0050976,3.0389e-05,0.010195,6.0779e-05,0.099009,0.099049,0.050381,327
0.10912,0.0093441,0.0055376,4.3385e-05,0.011075,8.6771e-05,0.098925,0.098972,0.050381,328
0.10454,0.0082023,0.0050981,3.3456e-05,0.010196,6.6911e-05,0.099008,0.099048,0.050381,329
0.10864,0.0089806,0.0054913,4.0085e-05,0.010983,8.017e-05,0.098934,0.09898,0.050381,330
0.099104,0.0076132,0.0045981,2.8834e-05,0.0091963,5.7668e-05,0.099103,0.099135,0.050034,331
0.098736,0.0084327,0.0045651,3.5356e-05,0.0091302,7.0712e-05,0.099108,0.09914,0.04289,332
0.089329,0.0062449,0.00376,1.9418e-05,0.00752,3.8836e-05,0.099263,0.099284,0.04289,333
0.095546,0.0064277,0.004284,2.0569e-05,0.0085679,4.1139e-05,0.099163,0.099191,0.04289,334
0.09455,0.0062854,0.0041978,1.967e-05,0.0083956,3.9341e-05,0.09918,0.099207,0.04289,335
0.096814,0.0076227,0.0043947,2.8906e-05,0.0087894,5.7811e-05,0.099141,0.099171,0.034855,336
0.090454,0.0062403,0.0038525,1.939e-05,0.0077049,3.878e-05,0.099245,0.099268,0.034855,337
0.087176,0.0058269,0.0035861,1.691e-05,0.0071721,3.3821e-05,0.099296,0.099316,0.034855,338
0.090999,0.0068305,0.0038976,2.3222e-05,0.0077952,4.6444e-05,0.099236,0.099259,0.034855,339
0.091488,0.0058277,0.0039383,1.6915e-05,0.0078767,3.383e-05,0.099229,0.099253,0.027863,340
0.089309,0.0076837,0.0037584,2.9369e-05,0.0075167,5.8738e-05,0.099261,0.099283,0.027863,341
0.080024,0.0041785,0.0030361,8.7057e-06,0.0060722,1.7411e-05,0.099403,0.099417,0.027863,342
0.081583,0.0053834,0.0031523,1.4439e-05,0.0063046,2.8878e-05,0.09938,0.099395,0.027863,343
0.081714,0.0045805,0.0031621,1.0459e-05,0.0063243,2.0917e-05,0.099379,0.099394,0.027863,344
0.082456,0.0049875,0.0032183,1.2397e-05,0.0064366,2.4793e-05,0.099368,0.099383,0.027193,345
0.075976,0.0050696,0.0027441,1.2807e-05,0.0054881,2.5615e-05,0.099459,0.09947,0.025854,346
0.0814,0.0050814,0.0031386,1.2867e-05,0.0062772,2.5733e-05,0.099383,0.099398,0.025854,347
0.074545,0.0042917,0.0026442,9.1829e-06,0.0052883,1.8366e-05,0.099479,0.099489,0.025658,348
0.072761,0.0038193,0.0025221,7.2751e-06,0.0050442,1.455e-05,0.099502,0.099512,0.025658,349
0.071893,0.004345,0.0024637,9.4122e-06,0.0049275,1.8824e-05,0.099513,0.099523,0.020611,350
0.072157,0.0044711,0.0024814,9.9656e-06,0.0049628,1.9931e-05,0.09951,0.099519,0.020611,351
0.068725,0.0043159,0.0022561,9.2866e-06,0.0045123,1.8573e-05,0.099554,0.099561,0.020611,352
0.070921,0.0034028,0.0023991,5.7763e-06,0.0047982,1.1553e-05,0.099527,0.099535,0.020611,353
0.068273,0.0034593,0.0022272,5.9697e-06,0.0044544,1.1939e-05,0.09956,0.099567,0.020611,354
0.064341,0.0031538,0.0019832,4.9629e-06,0.0039664,9.9259e-06,0.099608,0.099613,0.020611,355
0.063302,0.0031628,0.001921,4.991e-06,0.003842,9.9821e-06,0.09962,0.099625,0.016502,356
0.060208,0.0027341,0.0017414,3.7309e-06,0.0034828,7.4618e-06,0.099655,0.09966,0.016502,357
0.064384,0.0033267,0.0019858,5.5213e-06,0.0039716,1.1043e-05,0.099607,0.099613,0.016046,358
0.061561,0.0029174,0.0018189,4.2474e-06,0.0036378,8.4947e-06,0.09964,0.099645,0.01531,359
0.060441,0.0029009,0.0017546,4.1996e-06,0.0035092,8.3991e-06,0.099652,0.099657,0.01531,360
0.06042,0.0030103,0.0017534,4.5218e-06,0.0035068,9.0436e-06,0.099652,0.099657,0.01531,361
0.059016,0.0025699,0.0016744,3.2964e-06,0.0033488,6.5928e-06,0.099668,0.099672,0.01531,362
0.055307,0.0028437,0.0014742,4.0355e-06,0.0029484,8.0711e-06,0.099707,0.09971,0.014309,363
0.054648,0.0024154,0.0014399,2.9125e-06,0.0028798,5.825e-06,0.099714,0.099717,0.014309,364
0.054119,0.0026433,0.0014127,3.4874e-06,0.0028253,6.9749e-06,0.099719,0.099722,0.014309,365
0.053824,0.0022725,0.0013976,2.5783e-06,0.0027952,5.1566e-06,0.099723,0.099725,0.014284,366
0.053434,0.0021893,0.0013777,2.3931e-06,0.0027555,4.7862e-06,0.099726,0.099729,0.012987,367
0.052998,0.0021782,0.0013558,2.3688e-06,0.0027115,4.7377e-06,0.099731,0.099734,0.011736,368
0.051421,0.0018336,0.0012776,1.6789e-06,0.0025552,3.3578e-06,0.099746,0.099749,0.011736,369
0.050213,0.0018178,0.0012192,1.6502e-06,0.0024385,3.3004e-06,0.099758,0.09976,0.011736,370
0.04813,0.0021455,0.0011217,2.2982e-06,0.0022435,4.5965e-06,0.099777,0.099779,0.011736,371
0.047755,0.0018516,0.0011046,1.712e-06,0.0022093,3.4241e-06,0.09978,0.099782,0.011736,372
0.050355,0.0019783,0.0012261,1.9542e-06,0.0024521,3.9084e-06,0.099756,0.099759,0.011382,373
0.045856,0.0015825,0.0010198,1.2508e-06,0.0020396,2.5016e-06,0.099797,0.099799,0.011154,374
0.044635,0.0016906,0.00096699,1.4274e-06,0.001934,2.8548e-06,0.099808,0.099809,0.010727,375
0.047017,0.0017212,0.0010713,1.4796e-06,0.0021425,2.9593e-06,0.099787,0.099789,0.0095112,376
0.045341,0.0028799,0.00099735,4.1389e-06,0.0019947,8.2779e-06,0.099801,0.099803,0.0095112,377
0.043738,0.0014643,0.00092909,1.071e-06,0.0018582,2.142e-06,0.099815,0.099816,0.0086273,378
0.041467,0.0012692,0.00083634,8.0477e-07,0.0016727,1.6095e-06,0.099833,0.099835,0.0086273,379
0.042351,0.0014971,0.00087189,1.1195e-06,0.0017438,2.2391e-06,0.099826,0.099828,0.0086273,380
0.039092,0.0011212,0.00074448,6.2804e-07,0.001489,1.2561e-06,0.099852,0.099853,0.0085019,381
0.037382,0.0012872,0.00068155,8.2768e-07,0.0013631,1.6554e-06,0.099864,0.099865,0.0080763,382
0.039023,0.0013605,0.00074187,9.2462e-07,0.0014837,1.8492e-06,0.099852,0.099853,0.0068184,383
0.03978,0.0014308,0.00077054,1.0227e-06,0.0015411,2.0454e-06,0.099846,0.099847,0.0061982,384
0.040591,0.0012645,0.00080185,7.9876e-07,0.0016037,1.5975e-06,0.09984,0.099841,0.0061982,385
0.036754,0.00098815,0.00065911,4.879e-07,0.0013182,9.758e-07,0.099869,0.099869,0.0061982,386
0.037765,0.0011275,0.00069541,6.352e-07,0.0013908,1.2704e-06,0.099861,0.099862,0.0061982,387
0.036265,0.0010298,0.00064187,5.2993e-07,0.0012837,1.0599e-06,0.099872,0.099873,0.0061982,388
0.03556,0.0010908,0.00061745,5.9451e-07,0.0012349,1.189e-06,0.099877,0.099877,0.005313,389
0.035968,0.0010133,0.00063156,5.1305e-07,0.0012631,1.0261e-06,0.099874,0.099875,0.005313,390
0.033384,0.00090407,0.00054501,4.0843e-07,0.00109,8.1686e-07,0.099891,0.099892,0.005313,391
0.032385,0.00081601,0.0005132,3.3276e-07,0.0010264,6.6551e-07,0.099898,0.099898,0.0051029,392
0.031781,0.00081943,0.00049444,3.3555e-07,0.00098888,6.7111e-07,0.099901,0.099902,0.0051029,393
0.030376,0.00074681,0.00045211,2.7873e-07,0.00090423,5.5745e-07,0.09991,0.09991,0.0050188,394
0.031982,0.0011059,0.00050066,6.1108e-07,0.0010013,1.2222e-06,0.0999,0.0999,0.0041536,395
0.031355,0.00085446,0.00048142,3.6485e-07,0.00096284,7.2969e-07,0.099904,0.099904,0.0041536,396
0.030275,0.00065727,0.00044913,2.1591e-07,0.00089826,4.3181e-07,0.09991,0.099911,0.0041536,397
0.029513,0.00064735,0.00042702,2.0944e-07,0.00085405,4.1888e-07,0.099915,0.099915,0.0041536,398
0.029304,0.0008841,0.00042108,3.9058e-07,0.00084215,7.8117e-07,0.099916,0.099916,0.0041536,399
0.027696,0.00066648,0.00037651,2.22e-07,0.00075303,4.44e-07,0.099925,0.099925,0.0041536,400
0.02796,0.00065226,0.00038367,2.1263e-07,0.00076733,4.2526e-07,0.099923,0.099924,0.0035863,401
0.026678,0.00050682,0.00034958,1.2839e-07,0.00069917,2.5678e-07,0.09993,0.09993,0.0035124,402
0.028484,0.00068613,0.00039806,2.3528e-07,0.00079612,4.7057e-07,0.099921,0.099921,0.0035124,403
0.026079,0.00065595,0.00033419,2.1504e-07,0.00066839,4.3009e-07,0.099933,0.099933,0.0033412,404
0.027723,0.00087539,0.00037724,3.8293e-07,0.00075448,7.6586e-07,0.099925,0.099925,0.0033412,405
0.023913,0.00050689,0.00028139,1.2842e-07,0.00056278,2.5685e-07,0.099944,0.099944,0.0032663,406
0.024764,0.00045148,0.00030161,1.0189e-07,0.00060322,2.0377e-07,0.09994,0.09994,0.0032663,407
0.024197,0.00048869,0.00028806,1.1937e-07,0.00057613,2.3874e-07,0.099942,0.099943,0.0032663,408
0.023738,0.000518,0.00027733,1.3411e-07,0.00055466,2.6823e-07,0.099945,0.099945,0.0026397,409
0.023994,0.00045504,0.00028329,1.035e-07,0.00056659,2.07e-07,0.099943,0.099944,0.0026397,410
0.024032,0.00044752,0.00028417,1.0011e-07,0.00056835,2.0021e-07,0.099943,0.099943,0.0022192,411
0.021808,0.00031819,0.00023437,5.061e-08,0.00046874,1.0122e-07,0.099953,0.099953,0.0022192,412
0.023634,0.0004288,0.00027491,9.1907e-08,0.00054983,1.8381e-07,0.099945,0.099945,0.0022192,413
0.021264,0.00035549,0.00022289,6.3172e-08,0.00044579,1.2634e-07,0.099955,0.099956,0.0022192,414
0.02157,0.0004178,0.00022931,8.7256e-08,0.00045862,1.7451e-07,0.099954,0.099954,0.0022192,415
0.021854,0.00036435,0.00023534,6.636e-08,0.00047068,1.3272e-07,0.099953,0.099953,0.0019003,416
0.020537,0.00031214,0.00020803,4.8706e-08,0.00041606,9.7412e-08,0.099958,0.099959,0.0019003,417
0.019889,0.00030508,0.00019518,4.6527e-08,0.00039037,9.3054e-08,0.099961,0.099961,0.0018065,418
0.01961,0.00038384,0.00018978,7.3647e-08,0.00037955,1.4729e-07,0.099962,0.099962,0.0016984,419
0.019268,0.00027285,0.00018325,3.7217e-08,0.00036651,7.4434e-08,0.099963,0.099963,0.0016984,420
0.0202,0.0003344,0.00020128,5.5899e-08,0.00040257,1.118e-07,0.09996,0.09996,0.0015301,421
0.020833,0.00038896,0.00021402,7.5624e-08,0.00042803,1.5125e-07,0.099957,0.099957,0.0015301,422
0.019228,0.0002699,0.0001825,3.6418e-08,0.000365,7.2835e-08,0.099964,0.099964,0.0015097,423
0.018614,0.00031543,0.00017111,4.9736e-08,0.00034223,9.9472e-08,0.099966,0.099966,0.0015097,424
0.017366,0.00023455,0.00014906,2.7502e-08,0.00029812,5.5004e-08,0.09997,0.09997,0.0013966,425
0.018171,0.00027359,0.0001631,3.7418e-08,0.00032621,7.4835e-08,0.099967,0.099967,0.001133,426
0.018215,0.00026459,0.00016389,3.4998e-08,0.00032777,6.9996e-08,0.099967,0.099967,0.001133,427
0.017204,0.00022765,0.0001463,2.5909e-08,0.00029261,5.1818e-08,0.099971,0.099971,0.00096726,428
0.016217,0.00022117,0.00013009,2.4454e-08,0.00026018,4.8909e-08,0.099974,0.099974,0.00096726,429
0.015884,0.00022032,0.00012482,2.4266e-08,0.00024964,4.8532e-08,0.099975,0.099975,0.00096726,430
0.016903,0.000234,0.00014126,2.7375e-08,0.00028252,5.4749e-08,0.099972,0.099972,0.00096726,431
0.016196,0.00022339,0.00012974,2.4949e-08,0.00025948,4.9897e-08,0.099974,0.099974,0.00096163,432
0.015427,0.00017341,0.00011778,1.5034e-08,0.00023556,3.0068e-08,0.099976,0.099976,0.00096163,433
0.015492,0.00016873,0.00011876,1.4233e-08,0.00023752,2.8467e-08,0.099976,0.099976,0.00096163,434
0.014657,0.00016914,0.00010636,1.4302e-08,0.00021273,2.8604e-08,0.099979,0.099979,0.0009014,435
0.01466,0.00015366,0.00010641,1.1804e-08,0.00021283,2.3609e-08,0.099979,0.099979,0.0009014,436
0.014079,0.00020636,9.8185e-05,2.129e-08,0.00019637,4.258e-08,0.09998,0.09998,0.0009014,437
0.013569,0.00020165,9.1235e-05,2.0328e-08,0.00018247,4.0656e-08,0.099982,0.099982,0.0009014,438
0.013384,0.00014402,8.8773e-05,1.0369e-08,0.00017755,2.0739e-08,0.099982,0.099982,0.0008755,439
0.013382,0.00012184,8.8748e-05,7.4223e-09,0.0001775,1.4845e-08,0.099982,0.099982,0.00077438,440
0.013671,0.00014307,9.2603e-05,1.0234e-08,0.00018521,2.0467e-08,0.099981,0.099982,0.00077438,441
0.01351,0.00013794,9.0444e-05,9.513e-09,0.00018089,1.9026e-08,0.099982,0.099982,0.00077438,442
0.012882,0.00013338,8.2269e-05,8.8937e-09,0.00016454,1.7787e-08,0.099984,0.099984,0.00077438,443
0.012994,0.00014056,8.3696e-05,9.878e-09,0.00016739,1.9756e-08,0.099983,0.099983,0.00077438,444
0.013072,0.00014343,8.4691e-05,1.0285e-08,0.00016938,2.0569e-08,0.099983,0.099983,0.0007734,445
0.012325,0.0001063,7.5332e-05,5.649e-09,0.00015066,1.1298e-08,0.099985,0.099985,0.00074688,446
0.011821,0.00013201,6.9323e-05,8.7124e-09,0.00013865,1.7425e-08,0.099986,0.099986,0.00064686,447
0.011454,0.00011343,6.5097e-05,6.4325e-09,0.00013019,1.2865e-08,0.099987,0.099987,0.00056823,448
0.010759,0.00010544,5.7463e-05,5.5582e-09,0.00011493,1.1116e-08,0.099989,0.099989,0.00056823,449
0.011072,0.00014248,6.0849e-05,1.0149e-08,0.0001217,2.0298e-08,0.099988,0.099988,0.00056823,450
0.011199,0.00010141,6.2242e-05,5.1418e-09,0.00012448,1.0284e-08,0.099988,0.099988,0.00053888,451
0.010931,8.2279e-05,5.9306e-05,3.3847e-09,0.00011861,6.7694e-09,0.099988,0.099988,0.00053888,452
0.01067,9.4106e-05,5.6522e-05,4.4277e-09,0.00011304,8.8554e-09,0.099989,0.099989,0.00049728,453
0.010205,7.3969e-05,5.1723e-05,2.7356e-09,0.00010345,5.4711e-09,0.09999,0.09999,0.00049728,454
0.0099506,6.4008e-05,4.918e-05,2.0484e-09,9.8361e-05,4.0968e-09,0.09999,0.09999,0.00046456,455
0.0098598,9.391e-05,4.829e-05,4.4093e-09,9.6579e-05,8.8186e-09,0.09999,0.09999,0.00046454,456
0.0099838,8.7328e-05,4.9508e-05,3.8128e-09,9.9016e-05,7.6257e-09,0.09999,0.09999,0.00046454,457
0.0091912,6.7993e-05,4.1981e-05,2.3114e-09,8.3962e-05,4.6229e-09,0.099992,0.099992,0.00046454,458
0.0099468,7.7806e-05,4.9143e-05,3.0267e-09,9.8285e-05,6.0535e-09,0.09999,0.09999,0.00042708,459
0.0091247,6.398e-05,4.1378e-05,2.0466e-09,8.2756e-05,4.0933e-09,0.099992,0.099992,0.00038504,460
0.0090583,6.1519e-05,4.0779e-05,1.8922e-09,8.1559e-05,3.7845e-09,0.099992,0.099992,0.00038504,461
0.0092766,7.5333e-05,4.2763e-05,2.8374e-09,8.5526e-05,5.6748e-09,0.099991,0.099991,0.00038248,462
0.0085625,5.22e-05,3.6449e-05,1.3624e-09,7.2899e-05,2.7247e-09,0.099993,0.099993,0.00038248,463
0.0081949,5.742e-05,3.3395e-05,1.6485e-09,6.6791e-05,3.297e-09,0.099993,0.099993,0.00037671,464
0.0092346,6.763e-05,4.2377e-05,2.2868e-09,8.4755e-05,4.5736e-09,0.099992,0.099992,0.00037671,465
0.0079552,4.8417e-05,3.1475e-05,1.1721e-09,6.2951e-05,2.3441e-09,0.099994,0.099994,0.00037602,466
0.0080265,4.709e-05,3.2041e-05,1.1087e-09,6.4081e-05,2.2174e-09,0.099994,0.099994,0.00034668,467
0.0079657,5.2653e-05,3.1558e-05,1.3861e-09,6.3117e-05,2.7723e-09,0.099994,0.099994,0.00031965,468
0.0078066,4.3851e-05,3.0314e-05,9.6144e-10,6.0627e-05,1.9229e-09,0.099994,0.099994,0.00030133,469
0.0074937,3.9937e-05,2.7938e-05,7.9745e-10,5.5875e-05,1.5949e-09,0.099994,0.099994,0.00030133,470
0.0079665,5.1169e-05,3.1564e-05,1.3091e-09,6.3129e-05,2.6182e-09,0.099994,0.099994,0.00029903,471
0.0071197,4.0043e-05,2.5225e-05,8.0172e-10,5.045e-05,1.6034e-09,0.099995,0.099995,0.00029903,472
0.0072263,5.1434e-05,2.5984e-05,1.3227e-09,5.1968e-05,2.6454e-09,0.099995,0.099995,0.00029903,473
0.0080406,5.0402e-05,3.2153e-05,1.2701e-09,6.4306e-05,2.5402e-09,0.099994,0.099994,0.00029903,474
0.0068937,9.1574e-05,2.3653e-05,4.1926e-09,4.7306e-05,8.3853e-09,0.099995,0.099995,0.00028965,475
0.0070017,3.9401e-05,2.4398e-05,7.7619e-10,4.8796e-05,1.5524e-09,0.099995,0.099995,0.00027229,476
0.0070654,4.4499e-05,2.4843e-05,9.9004e-10,4.9685e-05,1.9801e-09,0.099995,0.099995,0.00026147,477
0.0066948,3.0397e-05,2.231e-05,4.6199e-10,4.4621e-05,9.2399e-10,0.099996,0.099996,0.00025511,478
0.0066277,2.792e-05,2.1866e-05,3.8975e-10,4.3732e-05,7.7951e-10,0.099996,0.099996,0.00024462,479
0.006551,3.2494e-05,2.1364e-05,5.2791e-10,4.2729e-05,1.0558e-09,0.099996,0.099996,0.00022887,480
0.0064087,2.6599e-05,2.0448e-05,3.5373e-10,4.0897e-05,7.0747e-10,0.099996,0.099996,0.00019832,481
0.0061582,2.9243e-05,1.8884e-05,4.2756e-10,3.7768e-05,8.5511e-10,0.099996,0.099996,0.00019832,482
0.0060849,4.0637e-05,1.8438e-05,8.2565e-10,3.6876e-05,1.6513e-09,0.099996,0.099996,0.00017467,483
0.0059286,2.6686e-05,1.7505e-05,3.5605e-10,3.501e-05,7.1211e-10,0.099996,0.099996,0.00017467,484
0.0059779,3.1838e-05,1.7797e-05,5.0683e-10,3.5593e-05,1.0137e-09,0.099996,0.099996,0.00017467,485
0.0055268,2.885e-05,1.5217e-05,4.1616e-10,3.0433e-05,8.3232e-10,0.099997,0.099997,0.00016198,486
0.0057287,2.558e-05,1.6346e-05,3.2717e-10,3.2693e-05,6.5433e-10,0.099997,0.099997,0.00016198,487
0.005532,2.1685e-05,1.5245e-05,2.3512e-10,3.0491e-05,4.7024e-10,0.099997,0.099997,0.00016198,488
0.0054893,2.579e-05,1.5011e-05,3.3255e-10,3.0023e-05,6.651e-10,0.099997,0.099997,0.00016078,489
0.0056088,2.5352e-05,1.5671e-05,3.2136e-10,3.1342e-05,6.4273e-10,0.099997,0.099997,0.00014857,490
0.0052973,2.2325e-05,1.3982e-05,2.4919e-10,2.7963e-05,4.9838e-10,0.099997,0.099997,0.00014857,491
0.0055205,1.7666e-05,1.5182e-05,1.5604e-10,3.0364e-05,3.1208e-10,0.099997,0.099997,0.00013343,492
0.0051176,2.2421e-05,1.305e-05,2.5135e-10,2.6101e-05,5.0269e-10,0.099997,0.099997,0.00013343,493
0.0049479,2.0992e-05,1.22e-05,2.2033e-10,2.4401e-05,4.4067e-10,0.099998,0.099998,0.00011615,494
0.0052884,2.0629e-05,1.3934e-05,2.1277e-10,2.7868e-05,4.2554e-10,0.099997,0.099997,0.00011615,495
0.0047171,1.9311e-05,1.1091e-05,1.8645e-10,2.2181e-05,3.7291e-10,0.099998,0.099998,0.00011314,496
0.0048135,1.8204e-05,1.1548e-05,1.657e-10,2.3096e-05,3.314e-10,0.099998,0.099998,0.00011314,497
0.0045775,1.518e-05,1.0445e-05,1.1522e-10,2.089e-05,2.3043e-10,0.099998,0.099998,0.00011314,498
0.0046049,1.6133e-05,1.057e-05,1.3013e-10,2.114e-05,2.6027e-10,0.099998,0.099998,0.00011314,499
0.0046039,1.6116e-05,1.0566e-05,1.2986e-10,2.1131e-05,2.5972e-10,0.099998,0.099998,9.3303e-05,500
0.0044772,1.4525e-05,9.9926e-06,1.0549e-10,1.9985e-05,2.1099e-10,0.099998,0.099998,9.3303e-05,501
0.0046592,1.8233e-05,1.082e-05,1.6623e-10,2.1641e-05,3.3245e-10,0.099998,0.099998,9.1983e-05,502
0.0044736,1.6916e-05,9.9768e-06,1.4307e-10,1.9954e-05,2.8614e-10,0.099998,0.099998,9.1983e-05,503
0.0040799,1.2087e-05,8.3004e-06,7.3047e-11,1.6601e-05,1.4609e-10,0.099998,0.099998,8.5317e-05,504
0.0041707,1.2528e-05,8.6733e-06,7.8471e-11,1.7347e-05,1.5694e-10,0.099998,0.099998,8.206e-05,505
0.0039485,1.1604e-05,7.775e-06,6.7329e-11,1.555e-05,1.3466e-10,0.099998,0.099998,8.0429e-05,506
0.0039399,1.2136e-05,7.7411e-06,7.3636e-11,1.5482e-05,1.4727e-10,0.099998,0.099998,7.9853e-05,507
0.003855,1.3012e-05,7.4114e-06,8.4657e-11,1.4823e-05,1.6931e-10,0.099999,0.099999,7.2055e-05,508
0.0036037,1.5547e-05,6.4777e-06,1.2086e-10,1.2955e-05,2.4172e-10,0.099999,0.099999,7.2055e-05,509
0.003519,9.9908e-06,6.1773e-06,4.9908e-11,1.2355e-05,9.9816e-11,0.099999,0.099999,6.8238e-05,510
0.0036782,1.0059e-05,6.7481e-06,5.0591e-11,1.3496e-05,1.0118e-10,0.099999,0.099999,6.8238e-05,511
0.0033816,9.7318e-06,5.7046e-06,4.7353e-11,1.1409e-05,9.4706e-11,0.099999,0.099999,6.6366e-05,512
0.0035696,8.7813e-06,6.3559e-06,3.8555e-11,1.2712e-05,7.711e-11,0.099999,0.099999,6.3251e-05,513
0.0033807,1.0695e-05,5.7018e-06,5.7191e-11,1.1404e-05,1.1438e-10,0.099999,0.099999,6.2202e-05,514
0.0032106,8.4467e-06,5.1429e-06,3.5673e-11,1.0286e-05,7.1347e-11,0.099999,0.099999,6.2202e-05,515
0.0034556,1.0822e-05,5.9569e-06,5.8556e-11,1.1914e-05,1.1711e-10,0.099999,0.099999,5.9568e-05,516
0.0030615,7.4728e-06,4.6767e-06,2.7921e-11,9.3535e-06,5.5842e-11,0.099999,0.099999,5.9264e-05,517
0.0032042,7.0098e-06,5.1224e-06,2.4568e-11,1.0245e-05,4.9136e-11,0.099999,0.099999,4.562e-05,518
0.0031557,7.5808e-06,4.9687e-06,2.8734e-11,9.9375e-06,5.7468e-11,0.099999,0.099999,4.562e-05,519
0.0031138,8.4009e-06,4.8379e-06,3.5287e-11,9.6758e-06,7.0574e-11,0.099999,0.099999,4.562e-05,520
0.0031021,6.7959e-06,4.8015e-06,2.3092e-11,9.603e-06,4.6184e-11,0.099999,0.099999,4.5425e-05,521
0.0031404,8.026e-06,4.9208e-06,3.2208e-11,9.8415e-06,6.4416e-11,0.099999,0.099999,4.4231e-05,522
0.0028961,6.311e-06,4.1857e-06,1.9914e-11,8.3715e-06,3.9829e-11,0.099999,0.099999,4.2301e-05,523
0.002777,6.9828e-06,3.8488e-06,2.4379e-11,7.6976e-06,4.8759e-11,0.099999,0.099999,4.2301e-05,524
0.0027316,5.7138e-06,3.7241e-06,1.6323e-11,7.4483e-06,3.2647e-11,0.099999,0.099999,4.2301e-05,525
0.0026594,7.1676e-06,3.5298e-06,2.5687e-11,7.0597e-06,5.1374e-11,0.099999,0.099999,4.2301e-05,526
0.0026937,5.2444e-06,3.6214e-06,1.3752e-11,7.2428e-06,2.7504e-11,0.099999,0.099999,3.6117e-05,527
0.0025655,5.4999e-06,3.2853e-06,1.5124e-11,6.5705e-06,3.0249e-11,0.099999,0.099999,3.5829e-05,528
0.0026988,6.8103e-06,3.6352e-06,2.319e-11,7.2703e-06,4.638e-11,0.099999,0.099999,3.5829e-05,529
0.0026519,5.3689e-06,3.5101e-06,1.4412e-11,7.0202e-06,2.8825e-11,0.099999,0.099999,3.5393e-05,530
0.0024461,4.715e-06,2.9868e-06,1.1116e-11,5.9736e-06,2.2231e-11,0.099999,0.099999,3.435e-05,531
0.0023461,5.3426e-06,2.7479e-06,1.4272e-11,5.4957e-06,2.8544e-11,0.099999,0.099999,3.3228e-05,532
0.0026029,5.2937e-06,3.3817e-06,1.4012e-11,6.7634e-06,2.8024e-11,0.099999,0.099999,3.0018e-05,533
0.0024554,4.5017e-06,3.0097e-06,1.0132e-11,6.0193e-06,2.0265e-11,0.099999,0.099999,3.0018e-05,534
0.0023442,4.799e-06,2.7435e-06,1.1515e-11,5.4869e-06,2.303e-11,0.099999,0.099999,2.9067e-05,535
0.0021846,3.8533e-06,2.3827e-06,7.4241e-12,4.7653e-06,1.4848e-11,0.1,0.1,2.9067e-05,536
0.0023381,4.0022e-06,2.7292e-06,8.0087e-12,5.4583e-06,1.6017e-11,0.099999,0.099999,2.819e-05,537
0.0021165,3.603e-06,2.2366e-06,6.4906e-12,4.4732e-06,1.2981e-11,0.1,0.1,2.819e-05,538
0.002239,3.6874e-06,2.5028e-06,6.7983e-12,5.0056e-06,1.3597e-11,0.099999,0.099999,2.7006e-05,539
0.0020334,3.2248e-06,2.0645e-06,5.1996e-12,4.129e-06,1.0399e-11,0.1,0.1,2.47e-05,540
0.0020548,3.4595e-06,2.1083e-06,5.984e-12,4.2166e-06,1.1968e-11,0.1,0.1,2.4023e-05,541
0.0019543,3.0768e-06,1.9071e-06,4.7333e-12,3.8142e-06,9.4666e-12,0.1,0.1,2.2404e-05,542
0.0019741,2.9377e-06,1.946e-06,4.3151e-12,3.892e-06,8.6302e-12,0.1,0.1,2.2404e-05,543
0.0020474,2.7053e-06,2.0931e-06,3.6592e-12,4.1862e-06,7.3184e-12,0.1,0.1,2.2404e-05,544
0.0019975,3.0183e-06,1.9924e-06,4.555e-12,3.9848e-06,9.11e-12,0.1,0.1,1.9021e-05,545
0.0019404,3.0788e-06,1.8802e-06,4.7394e-12,3.7604e-06,9.4789e-12,0.1,0.1,1.9021e-05,546
0.0018873,2.6143e-06,1.7786e-06,3.4173e-12,3.5573e-06,6.8345e-12,0.1,0.1,1.8164e-05,547
0.001868,2.3757e-06,1.7426e-06,2.8221e-12,3.4852e-06,5.6442e-12,0.1,0.1,1.8164e-05,548
0.001955,2.6894e-06,1.9085e-06,3.6163e-12,3.817e-06,7.2327e-12,0.1,0.1,1.695e-05,549
0.001706,2.2369e-06,1.4535e-06,2.5019e-12,2.907e-06,5.0038e-12,0.1,0.1,1.695e-05,550
0.001718,1.9907e-06,1.4741e-06,1.9814e-12,2.9483e-06,3.9628e-12,0.1,0.1,1.6557e-05,551
0.0018353,2.7878e-06,1.6821e-06,3.8859e-12,3.3642e-06,7.7718e-12,0.1,0.1,1.6557e-05,552
0.0016613,2.0536e-06,1.3784e-06,2.1086e-12,2.7567e-06,4.2173e-12,0.1,0.1,1.5959e-05,553
0.0016335,2.3525e-06,1.3326e-06,2.767e-12,2.6653e-06,5.534e-12,0.1,0.1,1.5288e-05,554
